Name,Offcd,Degree,School,Major,Edu_S,Edu_E
官员姓名,官员代码,学历/学位,毕业学校,专业,教育起始时间,教育终止时间
郑东涛,0000017738,学习,山西大学,社科,1984.09,1988.07 
郑东涛,0000017738,研究生,中央党校,经济管理,2000.09,2003.06
郑光泉,0000017741,本科,江西农业大学,园艺系,1985.09,1989.07
郑光泉,0000017741,研究生,江西省委党校,党建,1998.09,2001.12
郑加贵,0000017750,本科,山东农学院,土壤农业化学,1978.09,1982.07
郑加贵,0000017750,学习,山东省委组织部选派美国进修,,2004.06,2004.12
郑加清,0000017751,本科,中央党校函授学院本科班,经济管理专业,1993.08,1995.12
郑加清,0000017751,研究生,中央党校研究生院,,2007.09,2010.07
郑开国,0000017759,学习,湖北省恩施师范专科学校,数学系,1980.09,1983.06
郑连胜,0000017760,本科,郯南劳动大学,农学,1979.09,1981.07
郑连胜,0000017760,专修,山东农业管理干部学院,干部专修科农业管理,1985.08,1987.07
郑连胜,0000017760,学习,中央党校,经济管理,1993.08,1995.12
郑连胜,0000017760,研究生,山东大学,政治经济学,1999.08,2001.01
郑连胜,0000017760,研究生,山东省委党校,经济管理,2005.09,2008.06
郑灵,0000017761,学习,福州大学,食品工程,,1988.08
郑灵,0000017761,学习,香港公开大学,工商管理,1999.10,2002.12
郑灵,0000017761,学习,福建省委党校,,2003.02,2003.07
郑梦英,0000017763,本科,,,,
郑民生,0000017764,本科,中央党校,,,
郑鹏程,0000017770,本科,南充师范学院,中文系,1984.09,1988.07 
郑声宝,0000017781,本科,江西农业大学,林学,1979.09,1983.08
郑天强,0000017788,本科,西南民族学院,历史,1979.09,1983.07
郑天强,0000017788,学习,西南师范大学,,1984.09,1985.07
郑天强,0000017788,本科,四川省委党校,经济管理,1993.09,1995.12
郑天强,0000017788,学习,四川省甘孜州委党校,,1996.03,1996.06
郑维国,0000017791,中专,凤翔师范学校,,1985.09,1988.07
郑维国,0000017791,,宝鸡师范学院,,1988.09,1991.07
郑维国,0000017791,研究生,中央党校,经济管理,1995.08,1997.12
郑香元,0000017796,本科,中央党校,,,
郑香元,0000017796,学习,华中农学院荆州分院,,1979.09,1982.07 
郑晓春,0000017798,研究生,江西省委党校,经济学,1999.09,2001.12
郑亚木,0000017800,本科,中央党校,,,
郑余良,0000017810,本科,中央党校,,,
郑远平,0000017812,大专,华南师范大学,哲学研究所政治,1984.09,1986.07
郑远平,0000017812,本科,华南理工大学,行政管理,2003.09,2005.07
郑岳林,0000017813,本科,中山大学,哲学系,1982.09,1990.03 
郑岳林,0000017813,本科,厦门大学,政治经济学,1982.09,1990.03 
郑子龙,0000017821,学习,中共河南省委党校,,1949.06,
职伟,0000017824,学习,郑州农业机械化学校,农机专业,1979.09,1981.07 
职伟,0000017824,大专,河南省委党校,行政管理,1985.09,1988.07
职伟,0000017824,本科,中央党校,经济管理,1994.08,1996.12
职伟,0000017824,学习,北京师范大学,经济管理,1998.09,2000.07
郅书安,0000017827,大专,省委党校,,,
智建伟,0000017828,研究生,哈尔滨师范大学,中国古代文学,2004.09,2007.06
钟碧珍,0000017832,本科,北京国际关系学院,汉语言文学,1988.09,1992.07
钟碧珍,0000017832,研究生,广西大学,政治经济学,1998.09,2000.10
钟碧珍,0000017832,培训,广西自治区党委党校,,2005.09,2006.01
钟碧珍,0000017832,研究生,广西自治区党委党校,党政管理,2005.09,2007.12
钟碧珍,0000017832,研究生,清华大学,公共管理,2009.03,2011.01
钟碧珍,0000017832,研修,广西自治区党委党校,,2014.02,2014.05
钟波,0000017835,本科,新疆工学院,工业民用建筑,1978.09,1982.07
钟波,0000017835,进修,新疆生产建设兵团党委党校,,1994.03,1994.05
钟波,0000017835,进修,新疆生产建设兵团党委党校,,1998.04,1998.07
钟波,0000017835,进修,中央党校,,1999.09,2000.01
钟波,0000017835,研究生,新疆大学,政治经济学,1998.09,2000.07
钟关华,0000017839,研究生,浙江省委党校,,,
钟建龙,0000017842,研究生,甘肃省委党校,,,
钟军,0000017844,本科,华东理工大学,高分子化工,1979.09,1983.08
钟军,0000017844,MBA,亚洲（澳门）国际公开大学,,2000.10,2002.10
钟军,0000017844,研究生,中山大学,高级管理人员工商管理,2008.03,2010.06
钟明森,0000017849,本科,中南民族学院语文系,,1968.00,
钟维钦,0000017854,学习,乐山财贸学校,统计,1979.09,1982.07 
钟维钦,0000017854,大专,四川大学,,1985.07,1986.12
钟维钦,0000017854,学习,眉山地委党校,,1998.09,1998.12
钟维钦,0000017854,本科,四川省委党校,法律,1997.09,1999.12
钟维钦,0000017854,学习,清华大学,经济管理,2001.10,2001.11
钟维钦,0000017854,研究生,四川省委党校,行政管理,2000.09,2003.06
钟伟,0000017855,本科,,,,
钟兴国,0000017860,本科,厦门大学,英语,,1982.00
钟兴国,0000017860,访问学者,澳大利亚国立大学,,1988.00,1989.00
钟燕群,0000017862,学习,上海建筑材料工业专科学校,机械专业,1972.12,1974.12
钟燕群,0000017862,自考,华东师范大学,中文,1982.10,1985.05
钟燕群,0000017862,本科,上海第二教育学院,政教管理,1987.09,1989.09
钟燕群,0000017862,学习,上海市委党校,,1991.03,1991.08
钟燕群,0000017862,学习,中央党校,,1994.09,1995.01
钟燕群,0000017862,研究生,上海大学,管理工程,1994.09,1997.10
钟燕群,0000017862,学习,中组部第五期领导干部英语强化班,,2005.00,
钟勇强,0000017866,学习,厦门集美水产学校,,1983.07,1986.07 
钟勇强,0000017866,大专,中央党校函授学院,经济管理,1996.08,1999.06
钟正萌,0000017870,本科,桂林电子科技大学,计算机,1990.09,1994.07
钟正萌,0000017870,学习,天津大学,公共管理,,
周辰良,0000017882,专科,河南百泉农业专科学校,农学,1983.08,1986.07
周辰良,0000017882,本科,河南省委党校,经济,1993.08,1996.01
周成林,0000017883,研究生,安徽大学研究生课程进修班,诉讼法专业,1999.09,2001.01
周成林,0000017883,学习,蚌埠市委党校县干班,,2001.09,2001.12
周成林,0000017883,研究生,安徽省委党校在职研究班,法学专业,1999.09,2002.07
周崇凝,0000017885,本科,,,,
周传航,0000017886,本科,四川省委二党校,经济管理,,
周道富,0000017890,大专,成都电子科技大学,应用物理,1985.09 ,1987.07 
周东柯,0000017894,学习,洛阳大学,计算机应用,1995.09,1998.07
周东柯,0000017894,自考,北京大学,,1998.09,2000.06
周东柯,0000017894,学习,河南科技大学,工商管理,2012.09,2015.01
周高明,0000017899,学习,海南琼台师范学校,中师,1982.09,1986.07
周高明,0000017899,函授,海南教育学院,数学,1986.09,1989.08
周高明,0000017899,本科,中央党校,经济管理,1993.08,1995.12
周高明,0000017899,研究生,海南省委党校,经济管理,2000.09,2003.05
周耕,0000017900,学习,武汉水利电力学院,机电排灌,1986.09,1990.07 
周耕,0000017900,研究生,武汉大学,水利水电工程,2001.01,2004.06
周耕,0000017900,学习,武汉市赴新西兰都市农业发展战略专题研讨班,,2004.11,2004.12
周公卒,0000017902,学习,华中农学院,农机修造,1978.03,1981.12
周光明,0000017904,本科,广东农林学院,植物保护,1972.09,1976.01
周贺,0000017912,本科,吉林工业大学,机械系,1989.09,1993.07 
周贺,0000017912,研究生,吉林工业大学,经济管理,1993.09,1996.03 
周贺,0000017912,博士,吉林大学,政治学理论,1998.00,
周贺,0000017912,学习,美国伊利诺州立大学,工商管理,2003.11,
周华永,0000017916,学习,佛堂大成中学,,1956.00,
周华永,0000017916,学习,天目林学院,林学系,1962.00,1966.05
周继军,0000017923,本科,兰州商学院,审计学,1988.09,1992.07
周继军,0000017923,研究生,厦门大学,会计,1997.11,2003.09
周建,0000017925,学习,衡阳市工商行政管理局集中培训班,,1984.04,1984.08
周建,0000017925,大专,湘潭大学,,1985.04,1987.12 
周建,0000017925,本科,中央党校,政法,1995.08,1997.12 
周建,0000017925,研究生,湖南大学,经济管理,1996.10,1998.10 
周金龙,0000017933,学习,空军电讯工程学院,,1981.09,1984.07
周金星,0000017934,研究生,,,,
周景祥,0000017937,研究生,陕西省委党校,,,
周开龙,0000017942,本科,,,,
周乐彬,0000017946,学习,湖南教育学院,政治系,1984.08,1986.06
周乐彬,0000017946,本科,湖南教育学院,高师,1987.09,1990.06
周力,0000017948,研究生,湖北省委党校,政治经济学,1995.09,1998.09
周立志,0000017949,本科,湘潭大学,历史系,1996.09,2000.07 
周立志,0000017949,研究生,武汉大学,教育与经济,2004.09,2006.06 
周良洛,0000017951,本科,清华大学,高电压技术与设备,1978.06,1983.07
周良洛,0000017951,本科,清华大学,思想政治教育,1984.08,1986.07
周良洛,0000017951,博士,中国科学院,管理科学与工程,2003.03,2006.07
周林祥,0000017953,学习,广东广播电视大学,党政管理,1985.09,1988.07 
周林祥,0000017953,本科,广东省委党校,经济管理,1997.09,1999.12 
周琳,0000017954,学习,安县师范学校中师,,1986.07,
周琳,0000017954,大专,西华师范大学,政治专业,1990.12,
周琳,0000017954,本科,中共四川省委党校,经济管理专业,1995.12,
周琳,0000017954,研究生,中共四川省委党校,经济学专业,2001.12,
周洛,0000017956,本科,,,,
周茂非,0000017958,本科,长春邮电学院,无线电通信,1982.09,1986.08
周茂非,0000017958,学习,美国马里兰大学,,2000.01,
周茂非,0000017958,学习,中国矿业大学,管理科学与工程,,
周明德,0000017960,学习,乐山师范学院,汉语言文学,,
周培芝,0000017964,专科,贵州省黔东南民族师范专科学校,数学科数学,1978.09,1981.08
周培芝,0000017964,本科,贵州省委党校,经济管理,1998.09,2001.07
周庆荣,0000017967,本科,武汉水利电力大学,水利系,1994.08,
周庆荣,0000017967,研究生,武汉水利电力大学,水利系,,2000.06
周权茂,0000017969,本科,贵州大学,哲学系,1984.09,1988.06
周思源,0000017977,本科,西南师范大学,历史系,1979.09,1983.07
周思源,0000017977,研究生,北京师范大学,行政管理,1983.07,1986.07
周思源,0000017977,进修,中国社会科学院,,1987.09,1988.07
周思源,0000017977,学习,清华大学,公共管理,2001.10,2001.12
周思源,0000017977,博士,四川大学,中国文化思想史,1998.09,2005.06
周涛,0000017980,本科,重庆大学,机械设计及制造专业,1986.09,1990.07
周涛,0000017980,研究生,河海大学,技术经济专业,1995.09,1998.03
周涛,0000017980,学习,市委党校县干班,,1998.04,1998.06
周天龙,0000017981,学习,南阳师专中文系,,1984.09,1987.07
周天龙,0000017981,本科,郑州大学,法律专业,2001.06,
周天佑,0000017983,学习,甘肃师范大学,政治历史,1975.09,1977.12 
周天佑,0000017983,学习,甘肃省中青年干部培训班,,1988.09,1989.01
周天佑,0000017983,学习,甘肃省委党校,,1992.03,1992.07
周天佑,0000017983,研究生,中央党校,经济管理,2002.03,2005.01
周廷喜,0000017984,大专,云南省委党校,经济管理,1996.09,1999.09
周廷喜,0000017984,本科,云南省委党校,,2002.09,2005.06
周蔚芬,0000017987,,大冶师范学校,,1979.09,1981.09
周蔚芬,0000017987,研究生,华中师范大学,行政管理,1996.09,1999.12
周蔚芬,0000017987,培训,省委党校,,2001.03,2001.05
周蔚芬,0000017987,学习,中央党校,,2007.03,2007.07
周文高,0000017988,学习,广东省委党校,经济管理学专业,1991.07,
周文高,0000017988,学习,惠阳师专中文系,,1987.09,
周文高,0000017988,学习,全国法院干部业余法律大学,,1991.09,1993.07
周文高,0000017988,本科,中央党校,经济管理专业,1995.08,1998.07
周文高,0000017988,研究生,广东省委党校,经济学专业,1999.10,2002.01
周先毅,0000017994,学习,成都市工业学校,机制,1982.09,1985.07
周先毅,0000017994,学习,西南财经大学,统计,1985.09,1990.09
周先毅,0000017994,研究生,四川省委党校,党建,1996.09,1999.06
周详,0000017996,研究生,,,,
周晓理,0000017998,研究生,中国政法大学,经济法,2000.04,2002.04
周新,0000018001,专科,四川大学,党政干部基础科,1987.09,1990.04
周新,0000018001,本科,中央党校,经济管理,1993.08,1995.12
周新,0000018001,研究生,,,1996.09,1998.07
周新,0000018001,研究生,四川省工商管理学院,,2002.09,2004.07
周新辉,0000018002,研究生,中央党校,研究生院经济管理,2003.09,2006.07
周新全,0000018003,,解放军南京政治学校,,1980.03,1981.07
周新全,0000018003,大专,汕头教育学院,中文,1983.01,1986.01
周新全,0000018003,本科,中央党校,本科班经济管理,1994.08,1996.12
周新全,0000018003,研究生,省委党校,经济学,1999.09,2002.07
周新全,0000018003,进修,中央党校,,2001.02,2001.07
周旭东,0000018004,本科,东南大学,无线电技术,1982.09,1986.07
周旭东,0000018004,研究生,苏州大学,无线电物理与无线电电子学,1986.07,1989.07
周旭东,0000018004,访问学者,英国Sussex大学,,1995.09,1996.09
周学海,0000018005,访学,美国杜克大学桑佛公共管理学院,,2006.01,2006.05
周雪军,0000018008,本科,北京财贸学院,工商行政管理,1986.09,1990.07
周旬,0000018009,本科,重庆师范学院,,1978.09,1982.08
周旬,0000018009,本科,西南师范大学,,1985.09,1987.07
周旬,0000018009,博士,东北师范大学,区域经济学,2002.09,2008.03
周旬,0000018009,培训,中央党校,,2007.03,2008.03
周永鑫,0000018016,函授,陕西教育学院,地理,1986.09,1989.08
周永鑫,0000018016,本科,中央党校,经济管理,1994.08,1996.12
周宇松,0000018018,本科,中国青年政治学院青少年工作系,思想政治教育专业,1992.09,1996.07
周宇松,0000018018,研究生,北京大学政府管理学院,行政管理专业,2001.09,2004.06
周玉梅,0000018020,本科,湘潭大学,图书情报,1986.09,1990.07
周玉梅,0000018020,培训,中共湖南省委党校,,2003.02,2003.07
周玉梅,0000018020,培训,湖南省委党校,,2011.02,2011.07
周玉梅,0000018020,研究生,湘潭大学,工商管理,,2008.12
周镇松,0000018029,大专,韩山师范学院,政治历史,1986.09,1989.07
周镇松,0000018029,培训,广东省委党校,,2002.03,2002.07
周镇松,0000018029,本科,湖南大学,法学,2001.05,2004.11
周政治,0000018032,研究生,省委党校,经济管理,,
周志红,0000018033,研究生,华中师范大学,经济法,1995.09,1999.06
周忠武,0000018036,学习,辽宁熊岳农业学校,,,
周忠武,0000018036,学习,中国社科院,货币银行学,,
周忠武,0000018036,学习,中国政法大学,法律,,
朱爱民,0000018040,学习,宿县地区农校,果林,1978.02,1980.07
朱爱民,0000018040,研究生,,,,
朱柏兴,0000018042,本科,中央党校,行政管理,1997.09,1999.12
朱财斌,0000018046,本科,西北农林科技大学（原西北农业大学）,土地规划与利用专业,,
朱昌贤,0000018048,本科,,,,
朱成帮,0000018050,本科,内蒙古大学,语言文学,1992.09,1996.07
朱成帮,0000018050,培训,内蒙古自治区党校,,1996.07,1996.09
朱成帮,0000018050,培训,乌兰浩特市委党校,,1998.05,1998.06
朱成帮,0000018050,培训,兴安盟委党校,,2006.04,2006.06
朱成帮,0000018050,研究生,吉林省委党校,经济管理,2007.08,2010.07
朱崇敏,0000018052,专科,浙江粮食学校,粮食经营与管理,1987.09,1989.08
朱崇敏,0000018052,学习,台州市委党校,,2001.09,2001.12
朱崇敏,0000018052,学习,浙江省委党校,,2010.08,2010.12
朱东铁,0000018060,本科,武汉水利电力学院,农田水利,1987.09,1991.07
朱东铁,0000018060,研究生,中南大学,概率论及数理统计,2000.09,2003.06
朱东铁,0000018060,研究生,国防科大,公共管理,2002.03,2004.06
朱东铁,0000018060,博士,中南大学,物流工程,2006.09,2009.12
朱福俊,0000018064,研究生,,,,
朱光洪,0000018067,本科,华中师范大学,政治教育,1988.09,1992.07
朱广平,0000018069,本科,郑州大学,中文,1978.02,1982.01
朱广平,0000018069,研究生,武汉汽车工业大学,管理工程,1992.04,1997.06
朱桂云,0000018070,大专,第三砂轮厂技校,磨料磨具工艺制造,1981.09,1984.07
朱桂云,0000018070,学习,贵州广播电视大学,经济管理,1986.09,1988.07
朱桂云,0000018070,进修,厦门大学,行政管理,1999.10,2001.10
朱桂云,0000018070,学习,贵州省委党校,行政管理,1995.09,1998.06
朱桂云,0000018070,研究生,贵州大学与加拿大魁北克大学,项目管理,2004.04,2006.03
朱桂云,0000018070,研究生,中央党校,经济管理,2007.09,2010.07
朱国兵,0000018071,研究生,省委党校,,,
朱海平,0000018073,大专,浙江省委党校,行政管理,1988.09,1990.08
朱红方,0000018075,本科,山东工业大学,动力,1981.09,1985.07
朱红方,0000018075,研究生,,公共管理,,
朱加云,0000018078,专科,聊城师范专科学校,中文,1981.08,1983.07
朱加云,0000018078,本科,中央党校,涉外经济管理,1998.08,2000.12
朱加云,0000018078,培训,聊大经济法学院,公共管理MPA,2003.08,2004.09
朱建国,0000018080,本科,内蒙古农业大学,农学,1985.09,1989.08
朱建国,0000018080,研究生,内蒙古农业大学,农业推广,,
朱建军,0000018081,大专,浙江水产学校,淡水养殖,1986.09,1989.07
朱建军,0000018081,大专,中央党校,经济学,1992.08,1995.06
朱建军,0000018081,本科,中央党校,经济管理,1998.08,2000.12
朱建军,0000018081,研究生,浙江省委党校,经济学,2003.03,2006.01
朱兰玺,0000018087,本科,山东工业大学,工业与民用建筑,1988.09,1992.07
朱兰玺,0000018087,培训,潍坊市委党校,,2001.03,2001.07
朱兰玺,0000018087,培训,潍坊市首批青年干部赴德国培训班,,2001.09,2001.12
朱兰玺,0000018087,研究生,山东省委党校,经济管理,2000.09,2003.06
朱立凡,0000018089,本科,中国人民大学,统计,1989.00,1993.00
朱立凡,0000018089,研究生,南京大学,企业管理,1999.00,2001.00
朱立凡,0000018089,培训,江苏省委党校,,2003.00,2006.00
朱立凡,0000018089,培训,苏州市第九期青年干部培训班,,2005.00,2005.00
朱琳,0000018091,中专,阜阳农校,农学,1980.09,1983.07
朱茂,0000018095,本科,重庆师范学院,历史,1987.09,1991.07
朱茂,0000018095,本科,西南政法学院,法学,1993.09,1996.07
朱茂,0000018095,研究生,中国社会科学院,经济学,1998.07,2000.05
朱苗,0000018096,本科,,,,
朱明泉,0000018098,研究生,,,,
朱谋俊,0000018101,本科,江西农业大学,农机,1981.09,1985.07
朱乃振,0000018102,,黑龙江省财政干校,,1983.06,1986.07
朱乃振,0000018102,研究生,黑龙江省委党校,经济管理,2003.03,2006.01
朱沙一,0000018113,学习,贵阳中学,,1935.00,
朱沙一,0000018113,本科,延安抗大,,1938.10,
朱挺青,0000018119,大专,惠阳师专,中文秘书专业,1985.09,1988.07
朱挺青,0000018119,研究生,省委党校,经济学专业,1995.09,1998.07
朱晞颜,0000018124,本科,上海海运学院,英语,1979.09,1983.07
朱晞颜,0000018124,研究生,上海海运学院,国际经济法,1985.09,1987.07
朱晞颜,0000018124,博士,哈尔滨工业大学,管理科学与工程,1997.03,2002.07
朱晞颜,0000018124,博士后,北京大学,应用经济学,2002.11,2004.12
朱晞颜,0000018124,进修,中央党校,,2005.10,2006.01
朱晞颜,0000018124,研修,国家行政学院,依法行政,2007.10,2008.01
朱晓波,0000018127,研究生,东北财经大学,经济学,,1988.00
朱晓东,0000018128,研究生,天津财经学院,国际贸易专业,1997.10,1999.06
朱晓东,0000018128,学习,南开大学商学院,工商管理专业,2008.11,2010.07
朱兴波,0000018130,研究生,省委党校,,,
朱毅,0000018140,研究生,,,,
朱用文,0000018144,本科,湖南大学,,1987.09,1990.06
朱战民,0000018149,大专,全国高等教育自学考试,汉语言文学,1994.10,1996.10
朱战民,0000018149,本科,中央党校,行政管理,1997.09,1999.12
朱战民,0000018149,研究生,省委学校,科学社会主义,2000.09,2002.12
朱芝松,0000018152,研究生,哈尔滨工业大学,机械制造,,1989.00
朱志华,0000018153,本科,,,,
祝宏根,0000018166,本科,中央党校,涉外经济,1994.08,1996.12
祝宏根,0000018166,研究生,江西省委党校,区域经济,2005.08,2007.12
祝宏根,0000018166,研究生,江西省委党校,法学,2007.08,2009.12
祝天姝,0000018168,大专,呼兰师专,中文,1989.09,1993.07
祝天姝,0000018168,本科,哈师大,中文,1992.07,1995.12
祝晓农,0000018170,研究生,省委党校,,,
祝永安,0000018173,本科,,,,
庄继艳,0000018175,,浙江海洋学院,中文,1996.09,1999.07
庄木弟,0000018177,研究生,中央党校,,,
庄少勤,0000018178,博士,同济大学,,,1995.09
庄绍徐,0000018179,大专,,,,
庄晓东,0000018180,本科,中山大学,历史学,1989.09,1993.07
庄晓东,0000018180,研究生,中国对外经济贸易大学,国际贸易,1997.04,1999.07
庄晓东,0000018180,培训,珠海市委党校,,1999.09,1999.12
庄晓东,0000018180,培训,美国加州西南学院,,2001.05,2002.09
庄晓东,0000018180,培训,广东省委党校,,2004.09,2004.12
庄晓东,0000018180,博士,中山大学,社会学,2003.07,2007.12
卓传计,0000018184,本科,,,,
卓飞,0000018185,学习,清镇师范学校,,1984.09,1987.07
卓飞,0000018185,大专,贵州大学,行政管理,1992.09,1994.07
卓飞,0000018185,学习,贵州省委党校,经济管理,1994.08,1997.07
卓晓銮,0000018192,大专,福州幼师,学习,1985.09,1988.07
卓晓銮,0000018192,函授,福建师范大学,音乐,1990.07,1993.06
卓晓銮,0000018192,培训,福建省委党校,,1997.09,1999.07
卓晓銮,0000018192,研究生,福建省委党校,政治经济学,2000.09,2003.01
卓雪梅,0000018193,专科,西昌师专,数学,1983.09,1986.07
卓雪梅,0000018193,学习,州委党校,,1996.07,1996.09
卓雪梅,0000018193,学习,省委党校,,2003.03,2003.07
子克拉格,0000018194,专科,,,1985.09,1988.07
子克拉格,0000018194,研究生,西南师范大学,,1998.09,2000.07
子克拉格,0000018194,研究生,四川工商管理学院,工商管理,2004.07,2006.07
字德海,0000018197,本科,,,,
宗国明,0000018200,本科,,,,
宗家桢,0000018201,本科,开封大学,,1988.09,1991.07
宗家桢,0000018201,研究生,中国人民大学,区域经济学,2003.09,2005.01
宗明,0000018202,博士,上海大学,,,
宗玉红,0000018203,本科,河南广播电视大学,法律,1985.06,1988.07
宗玉红,0000018203,函授,中央党校,经济管理,1996.08,1998.12
邹成燕,0000018206,,安康学院,中文,,1983.00
邹成燕,0000018206,研究生,西北大学,,,
邹凤彦,0000018207,本科,辽宁师范大学,中文,1985.09,1989.07
邹凤彦,0000018207,,沈阳建筑大学-美国班尼迪克大学,信息管理,2006.07,2008.03
邹河,0000018208,本科,安徽医科大学,医疗,1979.09,1984.08
邹河,0000018208,培训,美国马里兰国立大学,,1997.08,1998.08
邹河,0000018208,研究生,安徽工商管理学院,,1999.02,2001.05
邹洪,0000018209,本科,郑州大学,中文,1979.09,1983.07
邹洪,0000018209,研究生,河南省委党校,经济管理,1998.09,2001.07
邹继刚,0000018212,本科,哈尔滨工程大学,自动控制,1993.09,1997.09
邹继刚,0000018212,研究生,哈尔滨工程大学,机电控制及自动化,1997.09,1998.09
邹继刚,0000018212,博士,哈尔滨工程大学,控制理论与控制工程,1998.09,2002.05
邹俊杰,0000018216,研究生,,,,
邹士辉,0000018224,本科,无锡市城建职工大学,工民建专业,1981.09,
邹树琦,0000018225,学习,山西省委党校,,1994.09,1996.07
邹树琦,0000018225,研究生,,工商管理,,
邹学军,0000018229,本科,中山大学,哲学,1970.00,1973.08
邹永松,0000018231,大专,华南师范大学,政治,1984.09,1986.07
邹永松,0000018231,研究生,广东省社科院,经济学,1998.09,2001.07
邹致和,0000018234,本科,南京大学,政治经济学,1983.09,1987.08
邹致和,0000018234,学习,中共湖南省委党校,,2009.09,2009.11
祖爱民,0000018235,本科,,,,
左怀理,0000018236,,延安地区农业机械化学校,,1981.10,1983.07
左怀理,0000018236,本科,中共延安市委党校,经济管理,1999.08,2001.12
左怀理,0000018236,研究生,陕西师范大学,政治经济学,2003.09,2005.07
左俊勇,0000018238,学习,河北经济管理学院,审计,1986.08,1988.07
左俊勇,0000018238,研究生,省委党校,经济管理,2002.09,2005.07
左延,0000018242,本科,江西师大,,,
左耀锋,0000018243,本科,,,,
张学忠,0000018247,大专,甘肃省兰州市师范学校,,1958.08,1961.07
张学忠,0000018247,本科,兰州大学,汉语言文学,1964.09,1966.06
秦昆,0000018259,学习,广西工商行政管理学校,工商管理,1986.09,1988.07
秦昆,0000018259,大专,广西青年干部学院,青年工作,1990.09,1992.07
秦昆,0000018259,学习,广西师范大学,中国近现代史,1998.10,2000.10
秦昆,0000018259,研究生,广西大学,结构工程,2002.03,2004.10
秦仲鑫,0000018260,本科,安徽大学,,,
丘德奎,0000018262,学习,广西博白县师范学校,,1981.09,1984.08
丘德奎,0000018262,学习,广西教育学院,政治教育,1985.09,1988.07
丘德奎,0000018262,培训,广西大学,宏观经济管理,1995.09,1997.06
丘德奎,0000018262,培训,自治区党委党校,,2005.09,2005.12
丘广钟,0000018263,高中,,,,1969.01
丘广钟,0000018263,大专,福建农学院,农学,1972.11,1975.08
王龙,0000018264,大专,省委党校,政治管理,1991.09,1994.07
王龙,0000018264,本科,中央党校,涉外经济,1995.09,1997.12
王龙,0000018264,,福建工艺美术学校,绘画,1979.09,1982.07
朱汉桥,0000018265,,中国人民解放军坦克学院,,1979.11,1982.10
朱汉桥,0000018265,,中国人民解放军装甲兵学院,,1984.09,1985.09
朱汉桥,0000018265,学习,中央党校,经济管理,1997.08,1999.12
朱汉桥,0000018265,研究生,华中科技大学,工商管理,2002.10,2005.11
朱贺星,0000018267,本科,河北农业大学,农学,1973.09,1975.10
朱宏伟,0000018269,研究生,,,,
朱华,0000018271,学习,杭州师范学院政治系,,1987.09,1991.08
朱华,0000018271,研究生,杭州大学哲学社会学系,马克思主义哲学专业,1993.09,1996.08
朱华,0000018272,本科,西南农业大学,土壤农化,1988.09,1992.07
朱华,0000018272,学习,四川省委党校,,2003.03,2003.05
周勇,0000018273,本科,合肥工业大学,农水,1982.09,1986.07
周勇,0000018273,研究生,合肥工业大学,水文及水资源,1986.07,1989.09
朱江华,0000018275,学习,黔东南州农业机械化学校,农业机械化专业,1979.09,1981.09
朱江华,0000018275,学习,贵州省经济管理干部学院,工业企业管理专业,1985.09,1987.07
朱江华,0000018275,学习,贵州省委党校民族干部班,,1993.09,1993.11
朱江华,0000018275,学习,贵州省委党校中青班,,1996.09,1997.01
朱江华,0000018275,学习,贵州省委党校,经济管理专业,1996.09,1999.07
朱江华,0000018275,进修,中央党校进修班,,2003.03,2003.06
朱金雄,0000018277,学习,韶关师专,,1984.09,1986.07
朱金雄,0000018277,研究生,省委党校,经济学,1996.09,1999.07
周章新,0000018280,大专,嘉应教育学院,政治,1985.09,1987.07
周章新,0000018280,本科,华南师范大学,政治教育,1988.09,1991.07
周章新,0000018280,研究生,广东省委党校,经济学,1996.09,1999.07
周章新,0000018280,培训,广东省委党校,,2004.09,2004.12
朱丽霞,0000018283,本科,州农学院,植保,1980.09,1984.08
朱丽霞,0000018283,进修,中国社会科学院,金融学,1999.11,2001.11
朱丽霞,0000018283,研究生,中央党校,经济学,2005.03,2008.07
朱良才,0000018284,,河南省西华师范学校,,1989.09,1992.07
朱良才,0000018284,学习,河南大学,市场经济,1993.08,1995.07
朱良才,0000018284,学习,中央党校,经济管理,1997.08,1999.12
朱良才,0000018284,研究生,河南省委党校,经济管理,2004.09,2007.06
朱良才,0000018284,学习,河南农业大学,经济作物栽培,2007.09,2010.06
朱启平,0000018295,本科,,,,
朱东亚,0000018299,学习,河南省人民警察学校,公安,1986.09,1988.07
朱东亚,0000018299,研究生,中南财经政法大学,法律,1997.09,2000.07
朱善璐,0000018301,高中,黑龙江省拜泉县第一中学,,1965.07,1968.09
朱善璐,0000018301,本科,北京大学,哲学,1979.09,1982.08
朱善璐,0000018301,进修,中共中央党校,,1995.09,1996.01
朱善璐,0000018301,培训,中共中央党校,,2005.09,2006.01
朱绍伦,0000018302,学习,贵州省委党校,经济管理,1996.09,1999.07
朱绍伦,0000018302,本科,贵州省委党校,法律,2000.09,2003.04
朱深寿,0000018303,培训,广东省委党校,,1999.08,1999.11
朱深寿,0000018303,本科,广东省委党校,经济管理,2000.09,2003.07
朱汉东,0000018305,本科,,,,1998.12
孙喆,0000018307,本科,东北财经大学,经济管理,1988.09,1992.07
孙喆,0000018307,研究生,复旦大学,世界经济,1996.07,1999.09
孙喆,0000018307,培训,中央党校,,2008.09,2009.01
孙喆,0000018307,学习,长江商学院,EMBA,2010.04,2012.11
唐庆明,0000018308,本科,安徽农业大学,,,
