Name,Offcd ,Wk_S,Wk_E,Jbt
官员姓名,官员代码,任期起始时间,任期结束时间,职位名称
白云,0000000077,2003.03,2003.06,待安排
白云,0000000077,2003.06,2004.02,吕梁地委副书记（正厅级）
白云,0000000077,2004.02,2006.02,吕梁市委副书记（正厅级）
白云,0000000077,2006.02,2006.04,阳泉市委副书记、代市长
白云,0000000077,2006.04,2009.04,阳泉市委副书记、市长
白云,0000000077,2009.04,2012.01,阳泉市委书记
白云,0000000077,2012.01,2013.01,运城市委书记
白云,0000000077,2013.01,2013.02,山西省委常委、运城市委书记
白云,0000000077,2013.02,2014.09,山西省委常委、统战部部长
白云腾,0000000078,1975.03,1983.09,历任陕西省安塞县委、县政府办公室副主任、主任、延安地委办公室干事、秘书科负责人
白云腾,0000000078,1983.09,1990.12,任陕西省延安地委副秘书长、行署秘书长
白云腾,0000000078,1990.12,1994.10,任陕西省汉中地委副书记(其间：1991年8月兼汉中地委党校校长)
白云腾,0000000078,1994.10,1996.07,任陕西省汉中地委副书记、行署专员
白云腾,0000000078,1996.07,1998.02,任汉中市委副书记、市长、市委书记
白云腾,0000000078,1998.02,2002.01,任陕西省委秘书长，1998年5月任省委常委，秘书长
白云腾,0000000078,2002.01,2002.05,任陕西省人大常委会副主任，党组成员
白云腾,0000000078,2002.05,2013.00,不再任陕西省委常委
白云腾,0000000078,2013.00,  ,任陕西省书法家协会名誉主席
包钢,0000000087,1987.09,1991.07,内蒙古大学经济系国民经济管理专业学生
包钢,0000000087,1991.07,1994.02,内蒙古自治区政府办公厅信息处干部（期间：1992.02－1992.12在内蒙古自治区乌审旗陶利苏木参加社教工作）
包钢,0000000087,1994.02,1996.09,内蒙古自治区政府办公厅机关党委副主任科员
包钢,0000000087,1996.09,1998.05,内蒙古自治区政府办公厅人事处主任科员兼办公厅团委书记
包钢,0000000087,1998.05,2000.06,内蒙古自治区政府办公厅人事处副处长（期间：1999.02-1999.12内蒙古自治区“三讲”办借调工作）
包钢,0000000087,2000.06,2002.03,内蒙古自治区政府办公厅机关事务服务中心主任（期间：2001.09-2002.01在内蒙古党校第二期中青班学习）
包钢,0000000087,2002.03,2004.12,内蒙古自治区政府直属机关事务管理局副局长
包钢,0000000087,2003.09,2005.12,在内蒙古党校研究生班公共管理专业学习
包钢,0000000087,2004.12,2006.09,内蒙古自治区国有资产监督管理委员会党委委员、纪委书记（期间：2005.11－2006.01在第十九期盟市厅局干部进修班学习）
包钢,0000000087,2006.09,2008.01,内蒙古自治区呼和浩特市委常委、纪委书记
包钢,0000000087,2008.01,2010.09,内蒙古自治区呼和浩特市副市长（2007.09－2009.07在清华大学经济管理学院攻读工商管理硕士学位）
包钢,0000000087,2010.09,2013.06,内蒙古自治区乌海市委副书记、纪委书记
包钢,0000000087,2013.06,2013.10,内蒙古自治区乌海市委副书记、乌海市政府代市长
包钢,0000000087,2013.10,2013.12,内蒙古自治区乌海市委副书记、乌海市政府市长
包钢,0000000087,2013.12,2014.01,内蒙古自治区包头市委副书记、包头市政府代市长
包钢,0000000087,2014.01,2015.09,内蒙古自治区包头市委副书记、包头市政府市长
包钢,0000000087,2015.09,,内蒙古自治区阿拉善盟盟委书记
包惠,0000000088,1980.09,1984.07,西南交通大学桥梁专业学习
包惠,0000000088,1984.07,1984.11,西南交通大学土木工程系助教、辅导员
包惠,0000000088,1984.11,1986.03,西南交通大学党委组织部干事
包惠,0000000088,1986.03,1987.09,西南交通大学团委副书记
包惠,0000000088,1987.09,1990.04,西南交通大学经济管理专业研究生，校团委副书记兼系团总支书记
包惠,0000000088,1990.04,1994.02,西南交通大学校团委副书记、书记兼学生处副处长
包惠,0000000088,1994.02,1998.12,西南交通大学计划财务处副处长、处长（其间：1994.02-1994.04，在铁道部党校干部理论班学习）
包惠,0000000088,1996.00,,通过国家会计师资格考试，获会计师资格证书
包惠,0000000088,1998.12,2001.07,四川省成都市青羊区副区长（其间：1999.09-1999.12，参加成都市赴美高级管理人员培训班）
包惠,0000000088,2001.07,2005.07,成都市环保局局长、党组书记（其间：2001.05-2001.11，挂职任上海市杨浦区区长助理）
包惠,0000000088,2005.07,2005.08,成都市委常委，市环保局局长、党组书记
包惠,0000000088,2005.08,2005.09,成都市委常委，市总工会主席，市环保局局长、党组书记
包惠,0000000088,2005.09,2005.12,成都市委常委，市总工会主席
包惠,0000000088,2005.12,2007.04,成都市委常委，市总工会主席，全国总工会执委（其间：1997.09-2006.06，在西南交通大学管理科学与工程专业研究生学习，获管理学博士学位）
包惠,0000000088,2007.04,2008.02,成都市委常委、统战部部长，市总工会主席，全国总工会执委
包惠,0000000088,2008.02,2012.03,成都市委常委、统战部部长，市总工会主席，全国总工会执委，成都市残联名誉主席（兼）
包惠,0000000088,2010.02,,成都市西部新城现代服务业综合功能区领导小组组长
包惠,0000000088,2012.03,2012.04,成都市委常委、宣传部部长，市总工会主席，全国总工会执委，市社科联主席（兼），市残联名誉主席（兼）
包惠,0000000088,2012.04,2012.09,成都市委常委、宣传部部长，市社科联主席（兼），市残联名誉主席（兼）
包惠,0000000088,2012.09,2012.11,达州市委副书记
包惠,0000000088,2012.11,2013.01,达州市委副书记、代市长
包惠,0000000088,2013.01,2016.02,达州市委副书记、市长
包惠,0000000088,2016.02,2016.03,达州市委书记、市长
包惠,0000000088,2016.03,,达州市委书记
包俊臣,0000000090,1965.09,1969.09,内蒙古大学中文系汉语言文学专业学习
包俊臣,0000000090,1969.09,1970.08,解放军1584部队农场劳动锻炼
包俊臣,0000000090,1970.08,1972.06,辽宁省赤峰市红卫中学教师
包俊臣,0000000090,1972.06,1981.05,伊克昭盟鄂尔多斯报社汉编部编辑、副主任
包俊臣,0000000090,1981.05,1983.06,伊克昭盟盟委办公室秘书
包俊臣,0000000090,1983.06,1984.06,伊克昭盟盟委秘书长
包俊臣,0000000090,1984.06,1989.05,伊克昭盟盟委委员、宣传部部长
包俊臣,0000000090,1989.05,1994.03,伊克昭盟盟委副书记
包俊臣,0000000090,1994.03,1996.03,锡林郭勒盟盟委副书记、盟长
包俊臣,0000000090,1996.03,1998.04,锡林郭勒盟盟委书记、盟人大工作委员会主任（其间1996.09-1996.10参加内蒙古自治区在香港、深圳举办的领导干部培训班）
包俊臣,0000000090,1998.04,2003.01,内蒙古自治区党委组织部副部长（正厅级）（其间：1999.07-1999.08在中央组织部组织部长培训班学习）
包俊臣,0000000090,2003.01,2008.03,内蒙古自治区九届政协副主席
包俊臣,0000000090,2008.03,,任十一届全国政协常委
包满达,0000000091,1976.09,1978.09,内蒙古自治区科左中旗外贸局供销社干部
包满达,0000000091,1982.07,1984.05,内蒙古自治区粮食厅干部
包满达,0000000091,1984.05,1987.06,内蒙古自治区粮油购销储运公司副科长、科长
包满达,0000000091,1987.06,1991.04,内蒙古自治区商业厅办公室副主任
包满达,0000000091,1991.04,1997.03,内蒙古自治区商业厅粮食综合处处长
包满达,0000000091,1997.03,1998.02,内蒙古自治区商务厅总经济师、综合计划处处长
包满达,0000000091,1998.02,2001.11,内蒙古自治区兴安盟副盟长（期间：1998年5月至1998年11月国家计生委地区经济司挂职副司长）
包满达,0000000091,2001.11,2004.04,内蒙古自治区兴安盟盟委副书记、纪委书记
包满达,0000000091,2004.04,2011.01,内蒙古自治区发展和改革委员会副主任、党组成员
包满达,0000000091,2011.01,2011.03,中共赤峰市委副书记、市政府代市长
包满达,0000000091,2011.03,2015.01,中共赤峰市委副书记、市政府市长
包满达,0000000091,2015.01,  ,内蒙古自治区发改委主任
薄绍铨,0000000094,1989.02,1997.12,历任沧州地区行署副专员，沧州市市委常委、常务副市长，沧州市委副书记、市长
薄绍铨,0000000094,1997.12,,任沧州市市委书记
保永康,0000000097,1988.05,1990.08,任云南省人民政府副省长
保永康,0000000097,1990.08,1993.05,任云南省委常委、省人民政府副省长、党组副书记
保永康,0000000097,1993.05,,任省人大常委会副主任、党组副书记
鲍鸿光,0000000101,1940.01,,历任八路军豫北大队政治处主任，冀鲁豫教导三旅九团政治处主任，冀鲁豫二分区、六分区政治部主任，冀鲁豫四分区武装委员会主任，沙区指挥部主任等职务
鲍鸿光,0000000101,1947.07,,任中国人民解放军第二野战军十一纵队三十三旅政治部主任
鲍鸿光,0000000101,1949.06,,任江苏省合作总社副主任兼南京市合作总社主任
鲍鸿光,0000000101,1954.01,,先后历任冶金筑炉公司经理、冶金安装总公司经理、设备司副司长、金川有色金属公司经理、冶金西北区指挥部副指挥长、嘉峪关地区总指挥部总指挥，中共嘉峪关市委书记、嘉峪关酒泉钢铁厂党委书记。1977年3月任冶金部兵办副主任
鲍鸿光,0000000101,1979.09,,任中国人民解放军基建工程兵冶金指挥部副政委
毕力夫,0000000106,1976.12,1980.09,内蒙古自治区冶金地质队实验室实验员
毕力夫,0000000106,1980.09,1985.08,内蒙古医学院医疗系医学专业学习
毕力夫,0000000106,1985.08,1986.05,呼和浩特市民政局、内蒙古人民医院干部
毕力夫,0000000106,1986.05,1990.03,内蒙古自治区政协办公厅秘书处秘书（其间：1987.09－1988.09在内蒙古政法干校法律专业学习）
毕力夫,0000000106,1990.03,1995.03,日本国立富山医科药科大学医学部预防医学专业攻读博士学位
毕力夫,0000000106,1995.03,1997.04,日本国立富山医科药科大学医学部研究员、客座教授（博士后）
毕力夫,0000000106,1997.04,1999.10,内蒙古医学院教授、科研处副处长（其间：1997.11－1999.03英国威尔士医学院卫生研究所博士后）
毕力夫,0000000106,1999.10,2001.03,内蒙古医学院科研处处长
毕力夫,0000000106,2001.03,2001.10,内蒙古医学院教务处处长
毕力夫,0000000106,2001.10,2003.06,内蒙古医学院党委委员、副院长
毕力夫,0000000106,2003.06,2008.03,内蒙古医学院党委副书记、院长（其间：2006.03－2007.01在中央党校中青班学习）
毕力夫,0000000106,2008.03,2010.07,内蒙古自治区党委宣传部副部长（正厅级）
毕力夫,0000000106,2010.07,2011.01,内蒙古自治区赤峰市委副书记（正厅级）
毕力夫,0000000106,2011.01,2011.10,内蒙古自治区卫生厅厅长、党组书记
毕力夫,0000000106,2011.10,2013.06,内蒙古自治区卫生厅厅长、党组书记，自治区食品药品监督管理局局长、党组书记
毕力夫,0000000106,2013.06,2013.12,内蒙古自治区卫生厅厅长、党组书记
毕力夫,0000000106,2013.12,2014.01,内蒙古自治区乌海市委副书记、代市长
毕力夫,0000000106,2014.01,2015.01,内蒙古自治区乌海市委副书记、市长
毕力夫,0000000106,2015.01,2015.03,内蒙古自治区赤峰市委副书记、副市长、代理市长
毕力夫,0000000106,2015.03,2016.02,赤峰市委副书记、政府市长
毕力夫,0000000106,2016.02,2017.05,赤峰市委书记
毕力夫,0000000106,2017.05,2017.07,内蒙古自治区司法厅党委书记、自治区监狱管理局党委书记
毕力夫,0000000106,2017.07,,"内蒙古自治区司法厅党委书记、厅长，自治区监狱管理局党委书记
中国共产党内蒙古自治区第十届委员会委员"
边巴扎西,0000000108,1976.10,1984.09,西藏民族学院预科班学习
边巴扎西,0000000108,1984.09,1988.07,中国人民大学法律系法学专业学习
边巴扎西,0000000108,1988.07,1993.03,监察部第六监察司干部、科员、副主任科员（其间：1991.09--1992.09在山东省禹城县监察局锻炼）
边巴扎西,0000000108,1993.03,1994.10,中央纪委执法监察室副主任科员、主任科员
边巴扎西,0000000108,1994.10,1996.07,中央统战部二局西藏处主任科员
边巴扎西,0000000108,1996.04,1998.01,借调西藏自治区党委办公厅任副处级秘书
边巴扎西,0000000108,1996.07,1998.01,中央统战部二局四处副处长
边巴扎西,0000000108,1998.01,2000.09,借调西藏自治区党委办公厅任正处级秘书
边巴扎西,0000000108,2000.09,2005.05,借调西藏自治区党委办公厅任副厅级秘书
边巴扎西,0000000108,2005.03,2005.07,在中央党校培训部中青班学习
边巴扎西,0000000108,2005.05,2005.09,借调西藏自治区党委办公厅任巡视员
边巴扎西,0000000108,2005.09,2006.06,中央统战部七局正局级干部
边巴扎西,0000000108,2006.06,2007.11,中央统战部七局副局长（正局级）
边巴扎西,0000000108,2007.11,2007.12,中央统战部七局局长
边巴扎西,0000000108,2007.12,2008.01,西藏自治区那曲地委副书记（正地级）
边巴扎西,0000000108,2008.01,2012.01,西藏自治区那曲地委书记、地区人大工委主任
边巴扎西,0000000108,2012.01,2013.01,西藏自治区那曲地委书记
边巴扎西,0000000108,2013.01,2013.12,西藏自治区政府党组成员
