province,province_cn,year,month,hydro_generation_monthly_100m_kwh,nuclear_generation_monthly_100m_kwh,solar_generation_monthly_100m_kwh,thermal_generation_monthly_100m_kwh,wind_generation_monthly_100m_kwh,windsolar_generation_monthly_100m_kwh,observed_source_generation_monthly_100m_kwh
Neimenggu,内蒙古,2002,5,1.8199999999999994,,,39.389999999999986,,,41.20999999999999
Neimenggu,内蒙古,2002,6,1.6600000000000001,,,39.30000000000001,,,40.96000000000001
Neimenggu,内蒙古,2002,7,1.4400000000000013,,,41.610000000000014,,,43.05000000000001
Neimenggu,内蒙古,2002,8,0.9099999999999984,,,45.64999999999998,,,46.559999999999974
Neimenggu,内蒙古,2002,9,1.6600000000000001,,,40.69999999999999,,,42.359999999999985
Neimenggu,内蒙古,2002,10,1.7100000000000009,,,43.49000000000001,,,45.20000000000001
Neimenggu,内蒙古,2002,11,1.1900000000000013,,,47.56,,,48.75
Neimenggu,内蒙古,2002,12,1.4299999999999997,,,45.920000000000016,,,47.350000000000016
Neimenggu,内蒙古,2003,1,1.23,,,49.78,,,51.01
Neimenggu,内蒙古,2003,2,1.04,,,44.650000000000006,,,45.690000000000005
Neimenggu,内蒙古,2003,3,,,,51.09,,,51.09
Neimenggu,内蒙古,2003,4,0.29000000000000004,,,49.42999999999998,,,49.71999999999998
Neimenggu,内蒙古,2003,5,0.43999999999999995,,,47.93000000000001,,,48.370000000000005
Neimenggu,内蒙古,2003,6,0.29000000000000004,,,47.120000000000005,,,47.410000000000004
Neimenggu,内蒙古,2003,7,0.2799999999999998,,,50.620000000000005,,,50.900000000000006
Neimenggu,内蒙古,2003,8,0.69,,,49.44,,,50.129999999999995
Neimenggu,内蒙古,2003,9,0.6500000000000004,,,50.64999999999998,,,51.299999999999976
Neimenggu,内蒙古,2003,10,1.7200000000000002,,,62.950000000000045,,,64.67000000000004
Neimenggu,内蒙古,2003,11,0.8899999999999997,,,65.47999999999996,,,66.36999999999996
Neimenggu,内蒙古,2003,12,0.5899999999999999,,,69.57000000000005,,,70.16000000000005
Neimenggu,内蒙古,2004,1,1.56,,,57.22,,,58.78
Neimenggu,内蒙古,2004,2,1.9899999999999998,,,65.45,,,67.44
Neimenggu,内蒙古,2004,3,,,,67.02,,,67.02
Neimenggu,内蒙古,2004,4,6.149999999999999,,,62.71000000000001,,,68.86000000000001
Neimenggu,内蒙古,2004,5,0.9300000000000015,,,62.12999999999997,,,63.05999999999997
Neimenggu,内蒙古,2004,6,1.5899999999999999,,,61.77000000000004,,,63.36000000000004
Neimenggu,内蒙古,2004,7,0.9299999999999997,,,63.70999999999998,,,64.63999999999999
Neimenggu,内蒙古,2004,8,1.6400000000000006,,,64.99000000000001,,,66.63000000000001
Neimenggu,内蒙古,2004,9,2.0299999999999994,,,66.99000000000001,,,69.02000000000001
Neimenggu,内蒙古,2004,10,0.9500000000000011,,,75.13999999999999,,,76.08999999999999
Neimenggu,内蒙古,2004,11,1.7999999999999972,,,77.33000000000004,,,79.13000000000004
Neimenggu,内蒙古,2004,12,1.9500000000000028,,,80.75999999999999,,,82.71
Neimenggu,内蒙古,2005,1,3.24,,,76.29,,,79.53
Neimenggu,内蒙古,2005,2,4.41,,,69.49,,,73.89999999999999
Neimenggu,内蒙古,2005,3,,,,84.31,,,84.31
Neimenggu,内蒙古,2005,4,3.670000000000001,,,73.85999999999999,,,77.52999999999999
Neimenggu,内蒙古,2005,5,0.8999999999999986,,,76.52000000000004,,,77.42000000000004
Neimenggu,内蒙古,2005,6,1.370000000000001,,,80.79999999999995,,,82.16999999999996
Neimenggu,内蒙古,2005,7,0.8499999999999996,,,78.49000000000001,,,79.34
Neimenggu,内蒙古,2005,8,2.460000000000001,,,72.66999999999996,,,75.12999999999997
Neimenggu,内蒙古,2005,9,2.99,,,82.61000000000001,,,85.60000000000001
Neimenggu,内蒙古,2005,10,3.0599999999999987,,,92.69000000000005,,,95.75000000000006
Neimenggu,内蒙古,2005,11,2.5599999999999987,,,122.96000000000004,,,125.52000000000004
Neimenggu,内蒙古,2005,12,0.9100000000000001,,,143.58999999999992,,,144.49999999999991
Neimenggu,内蒙古,2006,1,0.67,,,100.22,,,100.89
Neimenggu,内蒙古,2006,2,0.92,,,98.43,,,99.35000000000001
Neimenggu,内蒙古,2006,3,1.6500000000000001,,,107.78999999999999,,,109.44
Neimenggu,内蒙古,2006,4,1.4799999999999995,,,102.25,,,103.73
Neimenggu,内蒙古,2006,5,0.33000000000000007,,,104.92000000000002,,,105.25000000000001
Neimenggu,内蒙古,2006,6,0.33000000000000007,,,114.99000000000001,,,115.32000000000001
Neimenggu,内蒙古,2006,7,0.9000000000000004,,,110.09000000000003,,,110.99000000000004
Neimenggu,内蒙古,2006,8,1.1399999999999997,,,111.82999999999993,,,112.96999999999993
Neimenggu,内蒙古,2006,9,1.17,,,124.50999999999999,,,125.67999999999999
Neimenggu,内蒙古,2006,10,1.2300000000000004,,,125.38000000000011,,,126.61000000000011
Neimenggu,内蒙古,2006,11,0.5899999999999999,,,154.58999999999992,,,155.17999999999992
Neimenggu,内蒙古,2006,12,0.3000000000000007,,,140.94000000000005,,,141.24000000000007
Neimenggu,内蒙古,2007,1,0.4,,,139.41,,,139.81
Neimenggu,内蒙古,2007,2,0.62,,,126.33000000000001,,,126.95000000000002
Neimenggu,内蒙古,2007,3,,,,149.70999999999998,,,149.70999999999998
Neimenggu,内蒙古,2007,4,0.05000000000000002,,,118.76000000000005,,,118.81000000000004
Neimenggu,内蒙古,2007,5,0.04999999999999999,,,146.44999999999993,,,146.49999999999994
Neimenggu,内蒙古,2007,6,0.05000000000000002,,,149.5,,,149.55
Neimenggu,内蒙古,2007,7,0.04999999999999999,,,143.64,,,143.69
Neimenggu,内蒙古,2007,8,0.06,,,154.17000000000007,,,154.23000000000008
Neimenggu,内蒙古,2007,9,0.06,,,141.66000000000008,,,141.72000000000008
Neimenggu,内蒙古,2007,10,0.04999999999999999,,,149.23999999999978,,,149.2899999999998
Neimenggu,内蒙古,2007,11,0.06000000000000005,,,181.34000000000015,,,181.40000000000015
Neimenggu,内蒙古,2007,12,0.04999999999999993,,,197.57999999999993,,,197.62999999999994
Neimenggu,内蒙古,2008,1,0.03,,,164.69,,,164.72
Neimenggu,内蒙古,2008,2,0.03,,,149.62,,,149.65
Neimenggu,内蒙古,2008,3,0.04000000000000001,,,163.46999999999997,,,163.50999999999996
Neimenggu,内蒙古,2008,4,0.04999999999999999,,,154.05000000000007,,,154.10000000000008
Neimenggu,内蒙古,2008,5,0.06,,,174.03999999999996,,,174.09999999999997
Neimenggu,内蒙古,2008,6,0.060000000000000026,,,183.98000000000002,,,184.04000000000002
Neimenggu,内蒙古,2008,7,0.06,,,193.80000000000007,,,193.86000000000007
Neimenggu,内蒙古,2008,8,0.2,,,182.49,,,182.69
Neimenggu,内蒙古,2008,9,0.08999999999999997,,,175.55999999999995,,,175.64999999999995
Neimenggu,内蒙古,2008,10,0.06999999999999995,,,157.75,,,157.82
Neimenggu,内蒙古,2008,11,0.07000000000000006,,,141.58999999999992,,,141.6599999999999
Neimenggu,内蒙古,2008,12,0.06999999999999995,,,171.11000000000013,,,171.18000000000012
Neimenggu,内蒙古,2009,1,0.7703,,,166.4063,,,167.17659999999998
Neimenggu,内蒙古,2009,2,0.8845000000000001,,,159.0446,,,159.9291
Neimenggu,内蒙古,2009,3,1.493002,,,161.55568200000005,,,163.04868400000004
Neimenggu,内蒙古,2009,4,1.9770850000000002,,,133.01340199999999,,,134.99048699999997
Neimenggu,内蒙古,2009,5,0.7963309999999995,,,145.44103699999994,,,146.23736799999995
Neimenggu,内蒙古,2009,6,1.121837000000001,,,175.2957100000001,,,176.4175470000001
Neimenggu,内蒙古,2009,7,0.6462999999999992,,,184.53099599999985,,,185.17729599999984
Neimenggu,内蒙古,2009,8,0.8735709999999992,,,196.86353000000008,,,197.73710100000008
Neimenggu,内蒙古,2009,9,2.0370370000000015,,,175.69538799999987,,,177.73242499999986
Neimenggu,内蒙古,2009,10,0.8168690000000005,,,189.3474980000001,,,190.16436700000008
Neimenggu,内蒙古,2009,11,0.450448999999999,,,190.63509799999997,,,191.08554699999996
Neimenggu,内蒙古,2009,12,0.42835,,,195.65743800000018,,,196.08578800000018
Neimenggu,内蒙古,2010,1,0.181805,,,197.434521,,,197.616326
Neimenggu,内蒙古,2010,2,0.18020000000000003,,,170.587883,,,170.76808300000002
Neimenggu,内蒙古,2010,3,4.518118,,,195.874927,,,200.393045
Neimenggu,内蒙古,2010,4,1.7643999999999993,,,188.868105,,,190.632505
Neimenggu,内蒙古,2010,5,1.0621999999999998,,,201.5962169999999,,,202.6584169999999
Neimenggu,内蒙古,2010,6,1.962975000000001,,,163.45904300000007,,,165.42201800000007
Neimenggu,内蒙古,2010,7,0.09429999999999872,,,166.52447800000004,,,166.61877800000005
Neimenggu,内蒙古,2010,8,1.5484000000000009,,,214.07228799999984,,,215.62068799999986
Neimenggu,内蒙古,2010,9,2.475859999999999,,,181.17517900000007,,,183.65103900000008
Neimenggu,内蒙古,2010,10,0.986699999999999,,,164.54906499999993,,,165.5357649999999
Neimenggu,内蒙古,2010,11,0.7802020000000027,,,183.57766700000025,,,184.35786900000025
Neimenggu,内蒙古,2010,12,0.7191699999999983,,,170.35765799999967,,,171.07682799999967
Neimenggu,内蒙古,2011,1,0.249073,,,193.40505100000001,,,193.65412400000002
Neimenggu,内蒙古,2011,2,0.8627640000000002,,,170.21757199999996,,,171.08033599999996
Neimenggu,内蒙古,2011,3,1.6788999999999998,,,195.49195399999996,,,197.17085399999996
Neimenggu,内蒙古,2011,4,1.0541229999999997,,,195.06269300000008,,,196.11681600000009
Neimenggu,内蒙古,2011,5,0.8543960000000004,,,264.71836800000005,,,265.57276400000006
Neimenggu,内蒙古,2011,6,0.8548959999999992,,,242.97747199999992,,,243.83236799999992
Neimenggu,内蒙古,2011,7,0.9803000000000006,,,235.33819600000015,,,236.31849600000015
Neimenggu,内蒙古,2011,8,0.9889000000000001,,,235.16864799999985,,,236.15754799999985
Neimenggu,内蒙古,2011,9,0.8948939999999999,,,222.04559399999994,,,222.94048799999993
Neimenggu,内蒙古,2011,10,1.8507480000000012,,,230.4221759999998,,,232.27292399999982
Neimenggu,内蒙古,2011,11,1.055470999999999,,,233.2739360000005,,,234.32940700000051
Neimenggu,内蒙古,2011,12,0.8332560000000004,,,220.8788599999998,,,221.7121159999998
Neimenggu,内蒙古,2012,1,0.253573,,,193.08666599999998,,,193.34023899999997
Neimenggu,内蒙古,2012,2,0.868064,,,211.287167,,,212.15523100000001
Neimenggu,内蒙古,2012,3,0.07451199999999991,,,233.449387,,,233.523899
Neimenggu,内蒙古,2012,4,3.652863,,,214.64726499999995,,,218.30012799999994
Neimenggu,内蒙古,2012,5,0.790152,,,264.40123000000006,,,265.19138200000003
Neimenggu,内蒙古,2012,6,1.7419389999999995,,,224.291203,,,226.033142
Neimenggu,内蒙古,2012,7,1.9127939999999999,,,246.58212600000002,,,248.49492
Neimenggu,内蒙古,2012,8,1.7670840000000005,,,248.094331,,,249.86141500000002
Neimenggu,内蒙古,2012,9,2.225270000000002,,,238.040117,,,240.265387
Neimenggu,内蒙古,2012,10,2.112321999999999,,,234.78536299999996,,,236.89768499999997
Neimenggu,内蒙古,2012,11,1.3765529999999995,,,230.64980700000024,,,232.02636000000024
Neimenggu,内蒙古,2012,12,0.6768649999999994,,,253.98768699999982,,,254.66455199999982
Neimenggu,内蒙古,2013,3,2.4304000000000006,,,242.1941,30.200000000000003,30.200000000000003,274.8245
Neimenggu,内蒙古,2013,4,1.6899999999999995,,,246.96000000000004,34.3,34.3,282.95000000000005
Neimenggu,内蒙古,2013,5,0.8600000000000003,,,247.11,35.30000000000001,35.30000000000001,283.27000000000004
Neimenggu,内蒙古,2013,6,1.5499999999999998,,,253.69000000000005,32.39999999999998,32.39999999999998,287.64000000000004
Neimenggu,内蒙古,2013,7,1.5600000000000005,,,261.3699999999999,28.100000000000023,28.100000000000023,291.0299999999999
Neimenggu,内蒙古,2013,8,1.799999999999999,,,267.75,28.69999999999999,28.69999999999999,298.25
Neimenggu,内蒙古,2013,9,1.58,,,270.73,30.600000000000023,30.600000000000023,302.91
Neimenggu,内蒙古,2013,10,1.6799999999999997,,,284.42999999999984,33.0,33.0,319.10999999999984
Neimenggu,内蒙古,2013,11,1.0,,,268.69000000000005,34.69999999999999,34.69999999999999,304.39000000000004
Neimenggu,内蒙古,2013,12,1.5100000000000016,,,286.4300000000003,34.39999999999998,34.39999999999998,322.34000000000026
Neimenggu,内蒙古,2014,3,1.7400000000000002,,,275.71999999999997,29.400000000000006,29.400000000000006,306.86
Neimenggu,内蒙古,2014,4,1.4399999999999995,,,271.73000000000013,29.89999999999999,29.89999999999999,303.0700000000001
Neimenggu,内蒙古,2014,5,1.08,,,259.56999999999994,38.39999999999999,38.39999999999999,299.0499999999999
Neimenggu,内蒙古,2014,6,1.4799999999999995,,,275.71000000000004,26.600000000000023,26.600000000000023,303.7900000000001
Neimenggu,内蒙古,2014,7,1.9000000000000004,,,290.17999999999984,17.5,17.5,309.5799999999998
Neimenggu,内蒙古,2014,8,1.6900000000000013,,,293.5200000000002,18.899999999999977,18.899999999999977,314.1100000000002
Neimenggu,内蒙古,2014,9,2.209999999999999,,,280.75999999999976,24.0,24.0,306.96999999999974
Neimenggu,内蒙古,2014,10,1.8499999999999996,,,266.9300000000003,31.69999999999999,31.69999999999999,300.4800000000003
Neimenggu,内蒙古,2014,11,1.1500000000000021,,,255.92999999999984,37.0,37.0,294.0799999999998
Neimenggu,内蒙古,2014,12,0.8499999999999979,,,266.0100000000002,42.700000000000045,42.700000000000045,309.5600000000003
Neimenggu,内蒙古,2015,1,1.59,,,267.56,,,269.15
Neimenggu,内蒙古,2015,2,1.84,,,219.71999999999997,,,221.55999999999997
Neimenggu,内蒙古,2015,3,1.7099999999999995,,,249.92000000000007,33.8,33.8,285.43000000000006
Neimenggu,内蒙古,2015,4,1.46,,,271.79999999999995,35.900000000000006,35.900000000000006,309.1599999999999
Neimenggu,内蒙古,2015,5,0.9000000000000004,,,263.79999999999995,38.0,38.0,302.69999999999993
Neimenggu,内蒙古,2015,6,1.1999999999999993,,,304.29999999999995,31.099999999999994,31.099999999999994,336.59999999999997
Neimenggu,内蒙古,2015,7,3.3000000000000007,,,305.8000000000002,23.30000000000001,23.30000000000001,332.4000000000002
Neimenggu,内蒙古,2015,8,1.0999999999999996,,,298.7999999999997,21.799999999999983,21.799999999999983,321.6999999999997
Neimenggu,内蒙古,2015,9,1.5999999999999996,,,273.8000000000002,26.69999999999999,26.69999999999999,302.1000000000002
Neimenggu,内蒙古,2015,10,4.545000000000002,,,269.86709999999994,36.0,36.0,310.41209999999995
Neimenggu,内蒙古,2015,11,1.656299999999998,,,278.8959,29.30000000000001,29.30000000000001,309.8522
Neimenggu,内蒙古,2015,12,1.906600000000001,,,264.9205999999999,23.69999999999999,23.69999999999999,290.52719999999994
Neimenggu,内蒙古,2016,3,1.7999999999999998,,,266.30000000000007,36.9,36.9,305.00000000000006
Neimenggu,内蒙古,2016,4,1.4000000000000004,,,262.0999999999999,41.2,41.2,304.6999999999999
Neimenggu,内蒙古,2016,5,0.7999999999999998,,,270.10000000000014,49.599999999999994,49.599999999999994,320.50000000000017
Neimenggu,内蒙古,2016,6,0.9000000000000004,,5.025500000000001,277.5999999999999,30.700000000000017,35.72550000000002,314.22549999999995
Neimenggu,内蒙古,2016,7,1.1999999999999993,,5.223699999999997,309.20000000000005,27.799999999999983,33.02369999999998,343.4237
Neimenggu,内蒙古,2016,8,0.9000000000000004,,8.735000000000003,312.39999999999986,25.00000000000003,33.73500000000003,347.03499999999985
Neimenggu,内蒙古,2016,9,1.9000000000000004,,5.677399999999999,286.5999999999999,24.099999999999966,29.777399999999965,318.27739999999983
Neimenggu,内蒙古,2016,10,1.299999999999999,,5.753799999999998,276.10000000000036,36.19999999999999,41.95379999999999,319.3538000000004
Neimenggu,内蒙古,2016,11,1.200000000000001,,0.698599999999999,277.7999999999997,42.700000000000045,43.398600000000044,322.39859999999976
Neimenggu,内蒙古,2016,12,1.299999999999999,,4.439,290.7000000000003,38.099999999999966,42.538999999999966,334.53900000000027
Neimenggu,内蒙古,2017,3,2.0,,6.4016,313.40000000000003,33.2,39.601600000000005,355.0016
Neimenggu,内蒙古,2017,4,1.2999999999999998,,6.0457,288.4,45.69999999999999,51.745699999999985,341.4457
Neimenggu,内蒙古,2017,5,1.6000000000000005,,6.9527,292.79999999999995,49.400000000000006,56.352700000000006,350.75269999999995
Neimenggu,内蒙古,2017,6,1.1000000000000005,,6.330899999999996,306.20000000000005,30.099999999999994,36.430899999999994,343.7309000000001
Neimenggu,内蒙古,2017,7,1.1999999999999993,,5.8419000000000025,357.9000000000001,27.200000000000017,33.04190000000002,392.14190000000013
Neimenggu,内蒙古,2017,8,1.0,,6.255699999999997,341.5999999999999,26.899999999999977,33.155699999999975,375.7556999999999
Neimenggu,内蒙古,2017,9,1.5999999999999996,,7.753100000000003,308.3000000000002,40.30000000000001,48.053100000000015,357.95310000000023
Neimenggu,内蒙古,2017,10,1.5999999999999996,,7.0234999999999985,322.1999999999998,39.30000000000001,46.32350000000001,370.12349999999986
Neimenggu,内蒙古,2017,11,2.6000000000000014,,5.342900000000007,294.5,60.19999999999999,65.5429,362.6429
Neimenggu,内蒙古,2017,12,2.0,,5.930899999999994,322.1999999999998,50.19999999999999,56.13089999999998,380.3308999999998
Neimenggu,内蒙古,2018,3,2.3999999999999995,,6.603400000000002,338.9000000000001,45.60000000000001,52.20340000000001,393.5034000000001
Neimenggu,内蒙古,2018,4,2.700000000000001,,7.532399999999999,324.70000000000005,58.599999999999994,66.13239999999999,393.53240000000005
Neimenggu,内蒙古,2018,5,1.8999999999999986,,8.0548,357.1999999999998,48.19999999999999,56.25479999999999,415.3547999999998
Neimenggu,内蒙古,2018,6,2.4000000000000004,,8.277099999999997,325.20000000000005,39.599999999999994,47.87709999999999,375.47710000000006
Neimenggu,内蒙古,2018,7,3.799999999999999,,6.853500000000004,357.89999999999986,37.5,44.353500000000004,406.0534999999999
Neimenggu,内蒙古,2018,8,2.1000000000000014,,7.277799999999999,396.2000000000003,21.19999999999999,28.477799999999988,426.7778000000003
Neimenggu,内蒙古,2018,9,3.3000000000000007,,7.359700000000004,336.0999999999999,50.700000000000045,58.05970000000005,397.45969999999994
Neimenggu,内蒙古,2018,10,5.300000000000001,,7.600899999999996,359.5999999999999,48.19999999999999,55.800899999999984,420.7008999999999
Neimenggu,内蒙古,2018,11,4.5,,7.2483,362.5999999999999,52.69999999999999,59.94829999999999,427.0482999999999
Neimenggu,内蒙古,2018,12,2.6000000000000014,,5.661299999999997,363.6999999999998,66.79999999999995,72.46129999999995,438.7612999999998
Neimenggu,内蒙古,2019,3,3.0,,9.651299999999999,358.9999999999999,55.599999999999994,65.25129999999999,427.2512999999999
Neimenggu,内蒙古,2019,4,4.6,,9.420099999999998,353.20000000000005,56.5,65.92009999999999,423.72010000000006
Neimenggu,内蒙古,2019,5,3.799999999999999,,9.857700000000001,348.70000000000005,68.00000000000003,77.85770000000002,430.3577000000001
Neimenggu,内蒙古,2019,6,4.300000000000001,,9.042099999999998,384.0999999999999,44.599999999999966,53.642099999999964,442.0420999999999
Neimenggu,内蒙古,2019,7,5.900000000000002,,8.595100000000002,428.7000000000003,32.19999999999999,40.79509999999999,475.39510000000024
Neimenggu,内蒙古,2019,8,3.799999999999997,,8.418999999999997,425.5999999999999,34.10000000000002,42.51900000000002,471.9189999999999
Neimenggu,内蒙古,2019,9,4.399999999999999,,16.168000000000006,391.0999999999999,35.80000000000001,51.96800000000002,447.4679999999999
Neimenggu,内蒙古,2019,10,4.700000000000003,,8.921700000000001,395.0999999999999,51.599999999999966,60.52169999999997,460.32169999999985
Neimenggu,内蒙古,2019,11,4.100000000000001,,7.890199999999993,380.50000000000045,64.5,72.3902,456.99020000000047
Neimenggu,内蒙古,2019,12,3.1000000000000014,,8.067800000000005,399.5,67.89999999999998,75.96779999999998,478.56780000000003
Neimenggu,内蒙古,2020,3,3.8,,11.788,343.0999999999999,71.30000000000001,83.08800000000001,429.98799999999994
Neimenggu,内蒙古,2020,4,3.6999999999999993,,13.120800000000003,363.10000000000014,56.0,69.1208,435.92080000000016
Neimenggu,内蒙古,2020,5,3.5,,12.134499999999996,370.6999999999998,66.70000000000002,78.83450000000002,453.03449999999987
Neimenggu,内蒙古,2020,6,4.300000000000001,,12.923200000000001,390.9000000000001,49.599999999999966,62.52319999999997,457.7232000000001
Neimenggu,内蒙古,2020,7,4.300000000000001,,11.609800000000007,456.9000000000001,35.69999999999999,47.309799999999996,508.5098000000001
Neimenggu,内蒙古,2020,8,3.599999999999998,,11.127499999999998,453.6999999999998,39.5,50.6275,507.92749999999984
Neimenggu,内蒙古,2020,9,5.399999999999999,,10.723799999999997,400.4000000000001,44.80000000000001,55.52380000000001,461.32380000000006
Neimenggu,内蒙古,2020,10,5.100000000000001,,11.021600000000007,400.3000000000002,66.59999999999997,77.62159999999997,483.02160000000015
Neimenggu,内蒙古,2020,11,5.0,,9.502899999999997,409.39999999999964,67.20000000000005,76.70290000000004,491.1028999999997
Neimenggu,内蒙古,2020,12,2.6000000000000014,,10.676099999999991,477.3000000000002,81.29999999999995,91.97609999999995,571.8761000000002
Neimenggu,内蒙古,2021,3,3.6999999999999993,,11.653699999999997,382.79999999999995,66.0,77.6537,464.15369999999996
Neimenggu,内蒙古,2021,4,5.199999999999999,,12.3705,379.5,72.89999999999998,85.27049999999997,469.97049999999996
Neimenggu,内蒙古,2021,5,4.800000000000001,,13.378800000000005,376.0,78.80000000000001,92.17880000000002,472.97880000000004
Neimenggu,内蒙古,2021,6,3.900000000000002,,12.835399999999993,403.5,65.10000000000002,77.93540000000002,485.3354
Neimenggu,内蒙古,2021,7,3.599999999999998,,12.30980000000001,466.3000000000002,67.99999999999994,80.30979999999995,550.2098000000002
Neimenggu,内蒙古,2021,8,3.5000000000000036,,12.178699999999992,453.0999999999999,51.700000000000045,63.87870000000004,520.4786999999999
Neimenggu,内蒙古,2021,9,3.5,,11.024799999999999,405.8000000000002,50.200000000000045,61.224800000000045,470.52480000000025
Neimenggu,内蒙古,2021,10,4.599999999999994,,11.55640000000001,404.6999999999998,68.5,80.05640000000001,489.3563999999998
Neimenggu,内蒙古,2021,11,3.700000000000003,,12.611699999999985,391.0,101.69999999999993,114.31169999999992,509.0116999999999
Neimenggu,内蒙古,2021,12,3.299999999999997,,10.520100000000014,428.3000000000002,113.20000000000005,123.72010000000006,555.3201000000001
Neimenggu,内蒙古,2022,3,3.3000000000000007,,14.4906,416.29999999999995,97.79999999999998,112.29059999999998,531.8905999999998
Neimenggu,内蒙古,2022,4,3.5,,15.862000000000002,374.20000000000005,99.6,115.46199999999999,493.1620000000001
Neimenggu,内蒙古,2022,5,2.700000000000001,,16.805099999999996,402.5999999999999,91.80000000000001,108.60510000000001,513.9051
Neimenggu,内蒙古,2022,6,3.1999999999999993,,14.189700000000002,448.0,62.5,76.6897,527.8897000000001
Neimenggu,内蒙古,2022,7,2.1999999999999993,,14.4071,489.0999999999999,64.89999999999998,79.30709999999998,570.6071
Neimenggu,内蒙古,2022,8,2.6999999999999993,,13.830700000000007,484.8000000000002,60.700000000000045,74.53070000000005,562.0307000000003
Neimenggu,内蒙古,2022,9,3.400000000000002,,15.105899999999991,429.8000000000002,82.39999999999998,97.50589999999997,530.7059000000002
Neimenggu,内蒙古,2022,10,3.099999999999998,,13.689300000000003,439.3000000000002,90.89999999999998,104.58929999999998,546.9893000000002
Neimenggu,内蒙古,2022,11,2.6999999999999993,,10.722700000000003,436.09999999999945,98.20000000000005,108.92270000000005,547.7226999999996
Neimenggu,内蒙古,2022,12,3.1000000000000014,,11.086600000000004,469.0,125.29999999999995,136.38659999999996,608.4866
Neimenggu,内蒙古,2023,3,3.500000000000001,,16.938200000000002,470.39999999999986,110.69999999999999,127.63819999999998,601.5382
Neimenggu,内蒙古,2023,4,3.0,,14.126599999999996,424.60000000000014,120.80000000000001,134.9266,562.5266000000001
Neimenggu,内蒙古,2023,5,2.5,,17.59020000000001,437.60000000000014,113.99999999999994,131.59019999999995,571.6902000000001
Neimenggu,内蒙古,2023,6,1.8999999999999986,,20.1956,495.39999999999964,96.60000000000002,116.79560000000002,614.0955999999996
Neimenggu,内蒙古,2023,7,2.900000000000002,,20.73859999999999,553.9000000000001,87.39999999999998,108.13859999999997,664.9386000000001
Neimenggu,内蒙古,2023,8,3.1999999999999993,,21.433200000000014,573.4000000000001,72.20000000000005,93.63320000000006,670.2332000000002
Neimenggu,内蒙古,2023,9,2.3999999999999986,,19.823199999999986,533.8000000000002,88.5,108.32319999999999,644.5232000000002
Neimenggu,内蒙古,2023,10,4.400000000000002,,20.414800000000014,504.8000000000002,101.39999999999998,121.81479999999999,631.0148000000002
Neimenggu,内蒙古,2023,11,3.799999999999997,,17.137599999999992,497.7999999999993,149.39999999999998,166.53759999999997,668.1375999999992
Neimenggu,内蒙古,2023,12,4.0,,13.051999999999992,572.6000000000004,129.9000000000001,142.95200000000008,719.5520000000005
Ningxia,宁夏,2000,1,0.7,,,12.39,,,13.09
Ningxia,宁夏,2000,2,0.5700000000000001,,,12.939999999999998,,,13.509999999999998
Ningxia,宁夏,2000,3,0.5800000000000001,,,3.9800000000000004,,,4.5600000000000005
Ningxia,宁夏,2000,4,0.81,,,12.360000000000003,,,13.170000000000003
Ningxia,宁夏,2000,5,0.6699999999999999,,,11.170000000000002,,,11.840000000000002
Ningxia,宁夏,2000,6,1.08,,,9.509999999999998,,,10.589999999999998
Ningxia,宁夏,2000,7,0.6499999999999995,,,11.779999999999994,,,12.429999999999993
Ningxia,宁夏,2000,8,0.5,,,10.620000000000005,,,11.120000000000005
Ningxia,宁夏,2000,9,0.4500000000000002,,,10.280000000000001,,,10.73
Ningxia,宁夏,2000,10,1.0300000000000002,,,9.719999999999999,,,10.75
Ningxia,宁夏,2000,11,0.5300000000000002,,,11.439999999999998,,,11.969999999999999
Ningxia,宁夏,2000,12,0.6099999999999994,,,12.240000000000009,,,12.850000000000009
Ningxia,宁夏,2001,1,0.6,,,11.64,,,12.24
Ningxia,宁夏,2001,2,0.44000000000000006,,,10.93,,,11.37
Ningxia,宁夏,2001,3,0.49,,,12.36,,,12.85
Ningxia,宁夏,2001,4,0.6100000000000001,,,12.329999999999998,,,12.939999999999998
Ningxia,宁夏,2001,5,0.71,,,12.770000000000003,,,13.480000000000004
Ningxia,宁夏,2001,6,0.48,,,12.329999999999998,,,12.809999999999999
Ningxia,宁夏,2001,7,0.6499999999999999,,,11.400000000000006,,,12.050000000000006
Ningxia,宁夏,2001,8,0.6300000000000003,,,11.469999999999999,,,12.1
Ningxia,宁夏,2001,9,0.8300000000000001,,,10.099999999999994,,,10.929999999999994
Ningxia,宁夏,2001,10,0.8999999999999995,,,11.700000000000003,,,12.600000000000001
Ningxia,宁夏,2001,11,0.5899999999999999,,,13.109999999999985,,,13.699999999999985
Ningxia,宁夏,2001,12,0.6600000000000001,,,12.570000000000022,,,13.230000000000022
Ningxia,宁夏,2002,1,4.64,,,10.59,,,15.23
Ningxia,宁夏,2002,2,4.29,,,9.420000000000002,,,13.71
Ningxia,宁夏,2002,3,,,,22.139999999999997,,,22.139999999999997
Ningxia,宁夏,2002,4,0.6600000000000001,,,13.759999999999998,,,14.419999999999998
Ningxia,宁夏,2002,5,0.79,,,13.230000000000004,,,14.020000000000003
Ningxia,宁夏,2002,6,0.6999999999999997,,,13.310000000000002,,,14.010000000000002
Ningxia,宁夏,2002,7,0.5700000000000003,,,12.670000000000002,,,13.240000000000002
